areaCode,areaName,areaType,date,cumPeopleVaccinatedCompleteByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,cumVaccinationFirstDoseUptakeByPublishDatePercentage,cumVaccinationSecondDoseUptakeByPublishDatePercentage,cumVaccinesGivenByPublishDate,cumPeopleVaccinatedCompleteByPublishDate_adj,cumPeopleVaccinatedFirstDoseByPublishDate_adj,cumVaccinationFirstDoseUptakeByPublishDatePercentage_adj,cumVaccinationSecondDoseUptakeByPublishDatePercentage_adj,cumVaccinesGivenByPublishDate_adj
E92000001,England,nation,2021-07-04,28324385,38044157,85.9,64.0,66368542,65.86355565352949,88.46523770458258,0.00019974588788558632,0.00014882115046190364,154.32879335811205
E92000001,England,nation,2021-07-03,28238637,37981485,85.8,63.8,66220122,65.66416321587624,88.31950459299276,0.0001995133548379896,0.0001483560843667102,153.983667808869
E92000001,England,nation,2021-07-02,28072972,37859897,85.5,63.4,65932869,65.27893734257513,88.03677231108085,0.0001988157556951994,0.0001474259521763233,153.31570965365597
E92000001,England,nation,2021-07-01,27930697,37751938,85.3,63.1,65682635,64.94810094910689,87.7857319582259,0.00019835068960000595,0.00014672835303353312,152.7338329073328
E92000001,England,nation,2021-06-30,27776520,37618263,85.0,62.8,65394783,64.5895884723137,87.47489340685098,0.0001976530904572158,0.00014603075389074295,152.06448187916465
E92000001,England,nation,2021-06-29,27637527,37497766,84.7,62.4,65135293,64.26638381346757,87.19469806048835,0.0001969554913144256,0.00014510062170035605,151.46108187395592
E92000001,England,nation,2021-06-28,27522043,37382390,84.5,62.2,64904433,63.99784534878097,86.92641073149316,0.00019649042521923215,0.00014463555560516263,150.92425608027412
E92000001,England,nation,2021-06-27,27414725,37275894,84.2,61.9,64690619,63.74829553276111,86.67877233712456,0.000195792826076442,0.00014393795646237243,150.42706786988566
E92000001,England,nation,2021-06-26,27316732,37157528,83.9,61.7,64474260,63.52042942342966,86.40353227000621,0.0001950952269336518,0.00014347289036717898,149.92396169343587
E92000001,England,nation,2021-06-25,27144408,36944843,83.5,61.3,64089251,63.11971917448908,85.90896935772511,0.00019416509474326493,0.00014254275817679208,149.0286885322142
E92000001,England,nation,2021-06-24,27011033,36767328,83.1,61.0,63778361,62.809578222256945,85.4961883182838,0.00019323496255287798,0.0001418451590340019,148.30576654054076
E92000001,England,nation,2021-06-23,26874354,36564938,82.6,60.7,63439292,62.49175437813223,85.02556468325278,0.00019207229731489438,0.00014114755989121173,147.51731906138502
E92000001,England,nation,2021-06-22,26745666,36377425,82.2,60.4,63123091,62.192512249840945,84.58953498971273,0.00019114216512450749,0.00014044996074842158,146.7820472395537
E92000001,England,nation,2021-06-21,26534936,36101778,81.6,59.9,62636714,61.70249535864038,83.9485646200038,0.00018974696683892714,0.00013928729551043793,145.65105997864416
E92000001,England,nation,2021-06-20,26534936,36101778,81.6,59.9,62636714,61.70249535864038,83.9485646200038,0.00018974696683892714,0.00013928729551043793,145.65105997864416
E92000001,England,nation,2021-06-19,26456342,35959555,81.2,59.8,62415897,61.5197383352122,83.6178491437203,0.00018881683464854024,0.0001390547624628412,145.13758747893252
E92000001,England,nation,2021-06-18,26260696,35704162,80.7,59.3,61964858,61.064796728911105,83.0239760174716,0.00018765416941055664,0.0001378920972248576,144.08877274638272
E92000001,England,nation,2021-06-17,26098666,35507916,80.2,59.0,61606582,60.68802343189014,82.56763921288494,0.00018649150417257302,0.0001371944980820674,143.25566264477507
E92000001,England,nation,2021-06-16,25922508,35290759,79.7,58.6,61213267,60.2783978659047,82.06267742271531,0.0001853288389345894,0.00013626436589168051,142.34107528862
E92000001,England,nation,2021-06-15,25741881,35120392,79.3,58.2,60862273,59.85838039802217,81.66651784551621,0.00018439870674420247,0.00013533423370129362,141.5248982435384
E92000001,England,nation,2021-06-14,25566178,34965745,79.0,57.8,60531923,59.449812857403295,81.3069124633993,0.0001837011076014123,0.00013440410151090675,140.7567253208026
E92000001,England,nation,2021-06-13,25391916,34851139,78.7,57.4,60243055,59.04459611800029,81.0404156388706,0.00018300350845862215,0.00013347396932051985,140.0850117568709
E92000001,England,nation,2021-06-12,25238467,34727273,78.5,57.0,59965740,58.6877764817936,80.75238625413444,0.0001825384423634287,0.00013254383713013295,139.44016273592803
E92000001,England,nation,2021-06-11,24961654,34499129,77.9,56.4,59460783,58.04409477674967,80.22187605802536,0.00018114324407784836,0.00013114863884455257,138.26597083477503
E92000001,England,nation,2021-06-10,24710013,34321990,77.5,55.8,59032003,57.4589462904468,79.809969342843,0.00018021311188746146,0.00012975344055897223,137.2689156332898
E92000001,England,nation,2021-06-09,24461363,34148547,77.1,55.3,58609910,56.880752867597536,79.40665704909982,0.00017928297969707453,0.00012859077532098863,136.28740991669736
E92000001,England,nation,2021-06-08,24207450,33998814,76.8,54.7,58206264,56.29032123045328,79.05847834094182,0.00017858538055428436,0.00012719557703540828,135.3487995713951
E92000001,England,nation,2021-06-07,23954753,33889746,76.6,54.1,57844499,55.70271719516777,78.80485919658902,0.0001781203144590909,0.00012580037874982794,134.5075763917568
E92000001,England,nation,2021-06-06,23710646,33800107,76.4,53.6,57510753,55.13508774867084,78.59641889805378,0.0001776552483638975,0.00012463771351184431,133.73150664672465
E92000001,England,nation,2021-06-05,23493155,33700486,76.1,53.1,57193641,54.62934929812226,78.36476715070746,0.0001769576492211073,0.00012347504827386066,132.99411644882971
E92000001,England,nation,2021-06-04,23077511,33525485,75.7,52.1,56602996,53.66283963776932,77.95783199208272,0.00017602751703072042,0.00012114971779789345,131.62067162985204
E92000001,England,nation,2021-06-03,22755909,33375148,75.4,51.4,56131057,52.915008706037305,77.60824878431723,0.00017532991788793024,0.00011952198646471635,130.52325749035452
E92000001,England,nation,2021-06-02,22442383,33217813,75.0,50.7,55660196,52.1859571432292,77.24239291388092,0.00017439978569754334,0.0001178942551315393,129.4283500571101
E92000001,England,nation,2021-06-01,22153420,33085145,74.7,50.0,55238565,51.51402267290227,76.9338959702953,0.00017370218655475317,0.00011626652379836222,128.44791864319757
E92000001,England,nation,2021-05-31,21874135,33009444,74.6,49.4,54883579,50.86459275092176,76.75786612793411,0.00017346965350715642,0.00011487132551278188,127.62245887885587
E92000001,England,nation,2021-05-30,21719461,32938496,74.4,49.1,54657957,50.504924584882005,76.59288858132518,0.000173004587411963,0.00011417372636999171,127.09781316620719
E92000001,England,nation,2021-05-29,21540037,32839283,74.2,48.7,54379320,50.08770448956206,76.36218556881303,0.00017253952131676955,0.00011324359417960481,126.4498900583751
E92000001,England,nation,2021-05-28,21158221,32683816,73.8,47.8,53842037,49.19985610855015,76.00067341570585,0.00017160938912638262,0.00011115079675123428,125.20052952425598
E92000001,England,nation,2021-05-27,20777366,32509194,73.4,46.9,53286560,48.31424237012564,75.59461955733148,0.00017067925693599575,0.00010905799932286377,123.90886192745714
E92000001,England,nation,2021-05-26,20403324,32285684,72.9,46.1,52689008,47.444471108233905,75.07488494264804,0.00016951659169801216,0.00010719773494208997,122.51935605088195
E92000001,England,nation,2021-05-25,20034770,32079373,72.5,45.3,52114143,46.58746125999427,74.59514368682078,0.00016858645950762523,0.00010533747056131616,121.18260494681503
E92000001,England,nation,2021-05-24,19707303,31922289,72.1,44.5,51629592,45.8259922650207,74.22987147433393,0.0001676563273172383,0.00010347720618054238,120.05586373935463
E92000001,England,nation,2021-05-23,19427631,31826805,71.9,43.9,51254436,45.17566244014599,74.00783961916667,0.00016719126122204488,0.00010208200789496203,119.18350205931267
E92000001,England,nation,2021-05-22,19207569,31725097,71.7,43.4,50932666,44.66394556494369,73.77133490711701,0.00016672619512685143,0.00010091934265697841,118.43528047206068
E92000001,England,nation,2021-05-21,18699556,31546846,71.3,42.2,50246402,43.482647453856146,73.35684242444536,0.0001657960629364645,9.812894608581773e-05,116.8394898783015
E92000001,England,nation,2021-05-20,18328096,31354838,70.8,41.4,49682934,42.618880195253354,72.91036037041584,0.0001646333976984809,9.626868170504392e-05,115.5292405656692
E92000001,England,nation,2021-05-19,17960954,31120020,70.3,40.6,49080974,41.76515371364578,72.36433091871017,0.0001634707324604973,9.440841732427012e-05,114.12948463235595
E92000001,England,nation,2021-05-18,17651934,30884041,69.8,39.9,48535975,41.04658008996239,71.81560175832189,0.00016230806722251367,9.278068599109305e-05,112.86218184828427
E92000001,England,nation,2021-05-17,17382651,30729420,69.4,39.3,48112071,40.420408123402495,71.45605683479737,0.00016137793503212677,9.13854877055127e-05,111.87646495819985
E92000001,England,nation,2021-05-16,17172209,30643474,69.2,38.8,47815683,39.931060927379,71.25620398170987,0.00016091286893693332,9.022282246752908e-05,111.18726490908888
E92000001,England,nation,2021-05-15,17014522,30537954,69.0,38.4,47552476,39.56438654061515,71.01083510988582,0.00016044780284173987,8.929269027714218e-05,110.57522165050098
E92000001,England,nation,2021-05-14,16660758,30331992,68.5,37.6,46992750,38.74176833011508,70.53190539439466,0.00015928513760375625,8.74324258963684e-05,109.27367372450973
E92000001,England,nation,2021-05-13,16314333,30146933,68.1,36.9,46461266,37.93621571997812,70.10158206184262,0.00015835500541336935,8.580469456319131e-05,108.03779778182074
E92000001,England,nation,2021-05-12,15935683,29973113,67.7,36.0,45908796,37.055729335253126,69.69739311850999,0.00015742487322298248,8.37118971348208e-05,106.75312245376314
E92000001,England,nation,2021-05-11,15533159,29826179,67.4,35.1,45359338,36.119728010744886,69.35572301035423,0.0001567272740801923,8.161909970645028e-05,105.47545102109912
E92000001,England,nation,2021-05-10,15224244,29727664,67.2,34.4,44951908,35.40139854676146,69.12664307851432,0.00015626220798499883,7.99913683732732e-05,104.52804162527578
E92000001,England,nation,2021-05-09,15031521,29651554,67.0,34.0,44683075,34.95325388144163,68.94966217598845,0.00015579714188980538,7.906123618288631e-05,103.90291605743008
E92000001,England,nation,2021-05-08,14871208,29578216,66.8,33.6,44449424,34.58047317684789,68.77912708954197,0.00015533207579461193,7.813110399249941e-05,103.35960026638986
E92000001,England,nation,2021-05-07,14466698,29441213,66.5,32.7,43907911,33.63985374601438,68.46054983834303,0.00015463447665182176,7.60383065641289e-05,102.10040358435741
E92000001,England,nation,2021-05-06,14051967,29333695,66.3,31.7,43385662,32.675467112386016,68.21053495622797,0.00015416941055662828,7.371297608816165e-05,100.886002068614
E92000001,England,nation,2021-05-05,13632735,29232101,66.0,30.8,42864836,31.700614166285312,67.97429533185256,0.00015347181141383813,7.162017865979113e-05,99.67490949813788
E92000001,England,nation,2021-05-04,13284182,29124310,65.8,30.0,42408492,30.890113252895503,67.72364563451758,0.00015300674531864468,6.975991427901734e-05,98.61375888741308
E92000001,England,nation,2021-05-03,13072543,29025049,65.6,29.5,42097592,30.39798263629227,67.4928310061426,0.00015254167922345123,6.85972490410337e-05,97.89081364243486
E92000001,England,nation,2021-05-02,12972758,28965936,65.4,29.3,41938694,30.165949534747877,67.35537374571675,0.0001520766131282578,6.813218294584026e-05,97.52132328046463
E92000001,England,nation,2021-05-01,12835358,28895159,65.3,29.0,41730517,29.846449127349977,67.19079383061921,0.00015184408008066106,6.74345838030501e-05,97.03724295796918
E92000001,England,nation,2021-04-30,12506188,28771540,65.0,28.3,41277728,29.081020094575845,66.90333880251062,0.0001511464809378709,6.580685246987303e-05,95.98435889708645
E92000001,England,nation,2021-04-29,12144430,28656174,64.7,27.4,40800604,28.239813192250885,66.63507472682018,0.00015044888179508074,6.371405504150249e-05,94.87488791907106
E92000001,England,nation,2021-04-28,11749387,28545198,64.5,26.5,40294585,27.321207665033352,66.37701885191923,0.00014998381569988726,6.162125761313198e-05,93.69822651695259
E92000001,England,nation,2021-04-27,11355235,28441846,64.3,25.7,39797081,26.40467400726991,66.13669129656707,0.00014951874960469382,5.976099323235817e-05,92.54136530383698
E92000001,England,nation,2021-04-26,11041619,28356779,64.1,24.9,39398398,25.675413164718968,65.93888240896796,0.00014905368350950034,5.790072885158438e-05,91.61429557368693
E92000001,England,nation,2021-04-25,10791851,28289296,63.9,24.4,39081147,25.094620022397585,65.78196213245826,0.00014858861741430692,5.6738063613600754e-05,90.87658215485584
E92000001,England,nation,2021-04-24,10564692,28227710,63.8,23.9,38792402,24.56640027680734,65.63875432976535,0.0001483560843667102,5.557539837561714e-05,90.20515460657269
E92000001,England,nation,2021-04-23,10086684,28102852,63.5,22.8,38189536,23.45487370665119,65.34841821719702,0.00014765848522392002,5.3017534852053174e-05,88.80329192384822
E92000001,England,nation,2021-04-22,9692540,27995196,63.2,21.9,37687736,22.538358651531556,65.0980824394763,0.00014696088608112985,5.092473742368265e-05,87.63644109100785
E92000001,England,nation,2021-04-21,9346865,27891208,63.0,21.1,37238073,21.73455003925158,64.85627597394141,0.00014649581998593642,4.906447304290886e-05,86.590826013193
E92000001,England,nation,2021-04-20,9007092,27798505,62.8,20.3,36805597,20.94446552744076,64.64071086282782,0.00014603075389074295,4.720420866213506e-05,85.58517639026859
E92000001,England,nation,2021-04-19,8734163,27713634,62.6,19.7,36447797,20.309815405965495,64.443357740002,0.00014556568779554952,4.580901037655471e-05,84.75317314596751
E92000001,England,nation,2021-04-18,8518498,27628579,62.4,19.2,36147077,19.80832300886602,64.24557675636862,0.00014510062170035605,4.464634513857109e-05,84.05389976523463
E92000001,England,nation,2021-04-17,8322627,27559381,62.3,18.8,35882008,19.35285820320784,64.08466853809264,0.00014486808865275932,4.37162129481842e-05,83.43752674130047
E92000001,England,nation,2021-04-16,7863747,27447286,62.0,17.8,35311033,18.28581055439599,63.82401061838908,0.00014417048950996915,4.139088247221695e-05,82.10982117278508
E92000001,England,nation,2021-04-15,7417722,27345006,61.8,16.8,34762728,17.2486550288527,63.58617581730716,0.0001437054234147757,3.906555199624971e-05,80.83483084615986
E92000001,England,nation,2021-04-14,7054720,27251419,61.6,15.9,34306139,16.40455541541564,63.3685551140528,0.00014324035731958225,3.6972754567879186e-05,79.77311052946845
E92000001,England,nation,2021-04-13,6762337,27172302,61.4,15.3,33934639,15.724668314860907,63.18458194278571,0.0001427752912243888,3.557755628229884e-05,78.90925025764662
E92000001,England,nation,2021-04-12,6504605,27132941,61.3,14.7,33637546,15.125356240628918,63.09305460992116,0.00014254275817679208,3.418235799671849e-05,78.21841085055009
